,predicted_class,ProbMax
0,1301,0.9962486133679335
1,1140,0.25565954265516166
2,2583,0.9920568525691431
3,2280,0.37645963408999616
4,2403,0.302202231896837
5,1280,0.9349120053706682
6,2060,0.6299963229830231
7,1300,0.7865804616198847
8,2705,0.990171862638732
9,2583,0.13381975649772984
10,2583,0.3679130269967619
11,10,0.2772671097028448
12,2060,0.9874749636302266
13,1280,0.6979732079036113
14,2280,0.1013985635031015
15,1560,0.8941754073434591
16,2583,0.543297431637419
17,1920,0.217267028262152
18,40,0.7930517484073969
19,1280,0.4425600236905663
20,10,0.3230647178524115
21,2403,0.10349136631336263
22,2220,0.9999851130530371
23,60,0.9999998457312831
24,1280,0.7564386068275616
25,1160,0.5863004118252946
26,2705,0.996480581276439
27,1160,0.9580841713138321
28,2060,0.22294837438064663
29,2280,0.5515427876719473
30,2583,0.7977365940129033
31,1280,0.45691587787393556
32,2905,0.2792354511098853
33,2522,0.9547249172540831
34,2583,0.8127127287185096
35,1280,0.5726614528049767
36,2280,0.12104778359845714
37,1140,0.36720993194260987
38,2583,0.9880428159064841
39,2705,0.9867669030846953
40,1320,0.13252671672808786
41,1560,0.90008299830347
42,2060,0.6131578887864846
43,2280,0.33130118912383827
44,2220,0.9999998836346466
45,1300,0.9011295102454403
46,2522,0.20998466685482903
47,2522,0.19705324042223643
48,2060,0.9225348199470795
49,1280,0.09815790630204159
50,2583,0.9928710601555663
51,1280,0.6313551856471571
52,2522,0.5303885416022749
53,2280,0.458549298047047
54,1160,0.6341696004578259
55,1302,0.26800100038446795
56,2280,0.6349831566776787
57,2522,0.5209459007293518
58,1560,0.3832094200886259
59,1300,0.9543074352029066
60,2060,0.9910083234914319
61,60,0.9999949202361021
62,2583,0.7860861320572137
63,2403,0.6609970770366829
64,2905,0.9878184515863426
65,2522,0.8691192344386551
66,1300,0.8966948331732025
67,2905,0.965258282868661
68,1300,0.9880831048700079
69,1300,0.9543162770872458
70,2280,0.3375918306948506
71,1160,0.8609629541813357
72,1300,0.9272678047934213
73,50,0.9589070906863996
74,1920,0.9949945158719499
75,1280,0.1828938565634192
76,40,0.9899393315831069
77,2522,0.6176562433185495
78,2403,0.1030452941907703
79,1560,0.9250303230572823
80,10,0.13024065052432587
81,1280,0.2852041559113493
82,1160,0.20845968895018283
83,1560,0.9736877416338697
84,1560,0.9255761538865508
85,1300,0.3651905466476028
86,1160,0.16544755152525276
87,1280,0.7999631441913307
88,1560,0.3801274869613828
89,2583,0.10842446481353499
90,2522,0.9372853106253763
91,2403,0.8469440163033043
92,2060,0.41754510268004663
93,2403,0.6452145426156369
94,1160,0.9902584439897896
95,1920,0.9974218961847696
96,2522,0.8513170336880058
97,1180,0.9443514493400904
98,2462,0.8312979851505743
99,2060,0.4817320268242252
100,1280,0.7165121769544127
101,2705,0.4661435376137762
102,1300,0.3400328068940412
103,10,0.3541792770063442
104,2280,0.45022647262046944
105,1160,0.5046635381922512
106,1302,0.9268818745190323
107,1320,0.4472886947292738
108,10,0.11515903125449524
109,1300,0.9914161637690989
