,predicted_class,ProbMax
0,1301,0.9767662088031326
1,1140,0.97103348535924
2,2583,0.999875907567522
3,2280,0.8677691607662322
4,2403,0.8658608952417834
5,1280,0.8236067176650853
6,2060,0.5438683105757377
7,1300,0.9990484873515836
8,2705,0.999679294082966
9,2522,0.5813701242316108
10,2585,0.7645228059714078
11,10,0.19378950047226315
12,2060,0.9999658313217117
13,1280,0.7837895147107626
14,2060,0.8897530292596268
15,1560,0.9151430895072606
16,2583,0.9777494928115401
17,1560,0.39701685764058925
18,40,0.6648605324155294
19,1280,0.8500010364930609
20,2280,0.19058332253716662
21,1940,0.6658424087144402
22,1300,0.9864644638066347
23,60,0.9999974277438894
24,1281,0.6423351420379718
25,1160,0.34149952736266986
26,2705,0.9986154934663809
27,1160,0.8745764716638244
28,1560,0.3079330330891192
29,2705,0.682979206758274
30,2583,0.972033667654019
31,1280,0.7771664017709731
32,1560,0.4570438586932159
33,2522,0.9969351187652004
34,2583,0.9904501780665095
35,1280,0.8747670318020131
36,10,0.26630786423438785
37,1140,0.5220088898069867
38,2583,0.9991382750054874
39,2705,0.9986656221099444
40,1940,0.44680354463245914
41,1560,0.9966789705148767
42,2060,0.8666331300094123
43,2705,0.426562949927566
44,2220,0.9978081897925124
45,1300,0.9954429772595271
46,1320,0.39301278874639844
47,2280,0.37983400808745066
48,2060,0.9986283138613049
49,50,0.3317284352754078
50,2583,0.9999999971130862
51,1302,0.6813051487740088
52,2060,0.5551487054691604
53,2280,0.8014539933996905
54,1160,0.7797867312128501
55,1140,0.24244272264183137
56,2280,0.7723668354506745
57,2522,0.9837244205345341
58,1560,0.9385666983301273
59,1300,0.9969775218444176
60,2060,0.9999289033020389
61,60,0.9999979204179775
62,2583,0.9373953808503629
63,2403,0.9220055598790085
64,2905,0.9436953079462239
65,2522,0.9988880674606239
66,1300,0.9948558074015484
67,2905,0.9997557292137415
68,1300,0.9999974941550097
69,1300,0.9219251319236247
70,2280,0.918212346437939
71,1160,0.9991871140134275
72,1300,0.8670368131671149
73,50,0.4916224427606969
74,1920,0.9999991057416102
75,1280,0.3735450703156294
76,40,0.9999996772025336
77,2522,0.9004746652216662
78,2905,0.961737013077502
79,1560,0.999666015892634
80,2060,0.4502734984869978
81,1280,0.859187632596414
82,1281,0.1530554783936138
83,1560,0.9939968309145949
84,1560,0.9905583228575174
85,1300,0.9470709557857155
86,2585,0.36734372049359654
87,1280,0.9213967065579008
88,50,0.9013757092094584
89,2582,0.9146073597896053
