,predicted_class,ProbMax
0,1301,0.2656615437145577
1,1140,0.30356561256215886
2,2583,0.9395048150094639
3,2280,0.3784990137509354
4,2403,0.3676444285745773
5,1280,0.6718193751306758
6,1560,0.5324582599558759
7,1300,0.5167271741122121
8,2705,0.6455561529691206
9,2522,0.18665354636025178
10,2060,0.2771278787686078
11,2403,0.33489474880440534
12,2060,0.8551508089600939
13,1280,0.573459395271637
14,2060,0.4021077296194831
15,1560,0.6696411495300345
16,2583,0.6958932964615294
17,1920,0.4902424365827208
18,40,0.4808925083473248
19,1280,0.330776692396561
20,1281,0.4110122578992338
21,1940,0.6625977186437886
22,1300,0.7605183150325465
23,60,0.7490769666130501
24,1280,0.33170574792378493
25,1160,0.4761534040782674
26,2705,0.5877119067882548
27,1160,0.7871837378242831
28,2582,0.28208929515723025
29,2280,0.4870436617732146
30,2583,0.6335703820026416
31,1280,0.7684857328056306
32,1560,0.4571574431219287
33,2522,0.8081149046231959
34,2583,0.7624740546825945
35,1280,0.45229931663812656
36,10,0.23138358073944845
37,1140,0.5536453270409072
38,2583,0.9160929477266274
39,2705,0.5970625287225434
40,1940,0.3282350176595081
41,1560,0.8616680852149932
42,2060,0.48162395779755085
43,10,0.2547444759164205
44,2220,0.729352841748748
45,1300,0.6976616113979837
46,1320,0.2487810831367004
47,2280,0.20334079204746458
48,2060,0.712440164908733
49,1560,0.17841642085943107
50,2583,0.9501824366728149
51,1302,0.5528501449637498
52,2522,0.28401025924573675
53,2280,0.5475913360443754
54,1160,0.5129169673617558
55,2280,0.1553060968829187
56,2280,0.5783046552575218
57,2522,0.7587423146497193
58,1560,0.5389221670375831
59,1300,0.8260757084594573
60,2060,0.8551825995323368
61,60,0.9141026347319285
62,2583,0.7073776238138592
63,2403,0.8828164158306471
64,2905,0.3156746681370192
65,2522,0.7461721150901623
66,1300,0.533327837330492
67,2905,0.2498766202655522
68,1300,0.7846229362901516
69,1300,0.6475044956807561
70,2280,0.5912338895642201
71,1160,0.7692294132694208
72,1300,0.6163011468757504
73,50,0.3758384655020385
74,1920,0.9303264233356946
75,1280,0.34003491296901356
76,40,0.8705925439186681
77,2522,0.7032405830157874
78,2905,0.28847151310933056
79,1560,0.8438249774542764
80,2060,0.5723991128919779
81,1280,0.6278130041985072
82,1160,0.5454432565177999
83,1560,0.7586734751883821
84,1560,0.7187917581698192
85,1300,0.5185681242623417
86,2583,0.1227462602649344
87,1280,0.5235096818173394
88,50,0.2623610894126049
89,2522,0.2433356096216578
90,2522,0.7668453295396134
91,2403,0.9024771070495365
92,2060,0.12879356072126433
93,2403,0.4574282116151801
94,1160,0.8256483411169344
95,1920,0.9347100315656471
96,2522,0.7247959358418621
97,1180,0.6928065919631003
98,2462,0.6163350351018949
99,2060,0.5611409968709752
100,1280,0.6396999701991049
101,2705,0.6642730754680073
102,1300,0.42121999724640363
103,10,0.34782298008312795
104,2280,0.5414563838416773
105,1160,0.7446038944620043
106,1302,0.6335654558384166
107,1320,0.2604291418727081
108,1280,0.15152294997202775
109,1300,0.6703241333867003
110,1920,0.8879309237580642
111,2583,0.6330692792492393
112,2583,0.961467701079303
113,2583,0.8172199549904892
114,1560,0.8239362351819335
115,2280,0.16008908895768056
116,2705,0.5230534427440149
117,2403,0.33768887794718266
118,1280,0.6905713377064446
119,2280,0.6246956393302665
120,1302,0.6999491142949723
121,1300,0.8299478084006926
122,2403,0.6267522475924202
123,1280,0.1887866500619898
124,1280,0.20222393449639917
125,2280,0.3758762795697426
126,1560,0.6332929124992043
127,2582,0.7837368207930778
128,1140,0.49878775259806774
129,1280,0.44724064300094807
130,1560,0.532762927121583
131,1940,0.1268486505017708
132,1280,0.19611707675256893
133,1920,0.7938107491085415
134,2585,0.7515831532290693
135,2522,0.9111691856266949
136,1300,0.6427027011242319
137,1920,0.534216507185244
138,1920,0.27527768908055983
139,2280,0.6457682265993884
140,1140,0.32502257031558346
141,1920,0.8958683748428161
142,2582,0.308675178142731
143,1320,0.31000089787038987
144,2583,0.8142012517178953
145,2582,0.5732913777536786
146,1160,0.2551628512051328
147,1160,0.6744264659794662
148,2583,0.36235426993298775
149,2280,0.551268264863382
150,1300,0.8238922507312028
151,1320,0.39028419693367805
152,1140,0.5557799210580433
153,40,0.28319135577951093
154,1300,0.8372428167227461
155,2583,0.891651189468785
